ID,prediction
1-34916999027,0
1-36188041041,0
1-34613444480,0
1-34650664164,0
2-35979853614,0
1-34597703418,0
1-34919364414,0
1-35590658457,0
1-34541026576,0
1-35159286898,0
1-34723041107,0
2-34738998504,0
1-35925007022,0
1-35273225756,0
1-35440204931,0
1-34628568430,0
1-34892282515,0
3-34797381626,0
1-35516041017,0
1-36113831506,0
1-34515963807,0
1-34968275214,0
1-35453320113,0
1-36162502716,0
1-34960332090,0
1-35346745021,0
1-36201019341,0
1-35106172606,0
1-35152772426,0
1-35406050314,0
1-34974278226,0
2-35799897447,0
1-34597710833,0
1-34886488600,0
1-35160958904,0
1-35438051964,0
1-35205313149,0
1-36175643323,0
1-35071783533,0
1-35096505876,0
2-35901422448,0
1-35583551445,0
1-35210503788,0
1-34869330452,0
1-36102996762,0
1-36010396473,0
1-36113442080,0
1-34560308112,0
1-35143828439,0
1-34726389454,0
1-35195813867,0
1-35225215132,0
1-34550830408,0
1-35026700437,0
1-35771964377,0
1-34836087447,0
1-35334202450,0
1-34716715496,0
1-35684617412,0
1-34569763588,0
1-35687597571,0
1-35457669158,0
1-34696117585,0
1-36131418550,0
1-35016542367,0
1-35763613677,0
1-35987136702,0
1-35553193890,0
1-34629131317,0
1-35527972380,0
1-34554216188,0
1-34886170147,0
1-35330377542,0
1-36184180528,0
1-35025740847,0
1-34554632447,0
1-34532848775,0
1-35937727525,0
1-36011568268,0
1-35080152633,0
1-34538414322,0
1-35000412856,0
1-35760172045,0
1-35990129390,0
1-34990657060,0
1-34895364099,0
1-35074729790,0
1-35648323346,0
1-34981954039,0
1-34660219742,0
1-35120764537,0
1-34871099858,0
1-35600401798,0
1-34514608553,0
3-34791031993,0
1-35292106602,0
3-34759923277,0
1-35273836969,0
1-34915360495,0
1-35592308246,0
2-35733532273,0
1-35194856752,0
1-36241884065,0
1-35359270266,0
1-35225461113,0
1-35495584143,0
1-34887348890,0
1-35352172430,0
1-36178367914,0
1-35058828331,0
1-35656677458,0
2-35873147171,0
1-36055147095,0
1-35353813731,0
1-35119350955,0
2-34722937994,0
1-35304662799,0
1-34911400199,0
1-36286782723,0
1-35283022047,0
1-35170511627,0
1-35300245343,0
1-36234698879,0
1-34640368109,0
3-34770147319,0
1-34575882284,0
1-36162187184,0
1-35121065604,0
1-35639955436,0
2-35795704489,0
1-35251960514,0
1-35192653654,0
1-35719618825,0
1-34515676949,0
1-35292295126,0
1-36085424844,0
1-35510765971,0
1-34487078630,0
1-35402628133,0
1-34827007425,0
1-35337870891,0
1-34664379336,0
1-35081368459,0
1-35961233044,0
1-35696002117,0
1-35294763814,0
1-36162677712,0
1-34568277063,0
1-35753767221,0
1-36244050795,0
1-34483609900,0
1-34982888206,0
1-35165138745,0
1-35124973558,0
1-36239639910,0
1-34633051862,0
1-35959679404,0
1-36219529730,0
1-34543339681,0
1-35261464025,0
1-34617924866,0
1-36021736225,0
2-35906236022,0
3-34777612044,0
1-34715838150,0
1-35412491584,0
1-36196178260,0
1-34675597661,0
1-35454392003,0
2-36009256071,0
1-36168271345,0
1-35266817948,0
1-36183957790,0
1-35714583181,0
1-34984018747,0
1-35107349803,0
1-35173926962,0
2-35978488412,0
2-35800253899,0
1-35269691253,0
1-35336214284,0
1-36027745689,0
1-35749468584,0
1-36205902874,0
1-35247959772,0
1-36149917770,0
1-35396091952,0
1-35751135045,0
1-35546539545,0
1-36141540244,0
1-34576376103,0
1-35240715324,0
1-35024878964,0
1-35088333304,0
1-36191843104,0
1-35296760704,0
1-35552227527,0
1-35267330890,0
1-36245273651,0
1-35222063990,0
1-35816507723,0
2-34738494375,0
1-35722905595,0
1-35222894745,0
1-35130600237,0
1-34973732909,0
1-34641894853,0
1-35188218959,0
1-36288088745,0
1-36090619181,0
1-35825705392,0
1-34745690480,0
1-35237387414,0
1-35537998670,0
1-35627457496,0
1-34830106186,0
1-35991641621,0
1-35950909792,0
1-34876557278,0
1-34526508150,0
1-35263029791,0
1-34480173491,0
3-34788739902,0
1-35325370187,0
1-36189399094,0
1-35424201989,0
1-35472630194,0
3-34766931100,0
1-34502418751,0
1-35213640027,0
1-35496853880,0
1-36086076011,0
1-34876896125,0
1-35010523927,0
1-34971920777,0
1-35985727974,0
2-35863914480,0
1-35958016621,0
1-35010865173,0
1-35955480467,0
1-35570922991,0
3-34771645754,0
1-34960403304,0
1-35353257426,0
1-35761897510,0
1-35144621778,0
1-36135807404,0
1-36058445131,0
1-35175215639,0
1-34494770317,0
1-35195998998,0
1-34700193451,0
1-36138422490,0
2-35979530858,0
1-35587757381,0
1-35603444330,0
1-35002283247,0
1-36084455672,0
1-34531421464,0
2-35899354930,0
1-35452381952,0
1-35598307398,0
1-34887840751,0
1-35969153295,0
1-34814552143,0
1-36263706765,0
1-34914395656,0
1-35435392345,0
1-34923705135,0
1-34650363882,0
1-35507137410,0
1-34534724579,0
1-35017413538,0
1-35179834397,0
1-35748951536,0
1-34817485933,0
1-36160568809,0
1-35222499703,0
1-36259017326,0
1-35058189077,0
1-35149244330,0
1-34568594678,0
1-35268601243,0
1-34640006663,0
3-34758696238,0
1-34552091858,0
1-34848067285,0
1-35682216920,0
1-35384897901,0
1-35253949122,0
1-35288565449,0
1-34658533782,0
1-35302626618,0
1-35816376200,0
1-34999426864,0
1-35510000315,0
2-34976646867,0
1-36189906083,0
1-35643698079,0
1-35095365180,0
1-36189707876,0
2-34811748970,0
1-34915193887,0
1-35430431165,0
1-36221279743,0
2-35745255028,0
1-34838015199,0
1-35442487516,0
1-36035200282,0
1-35990514504,0
1-34970204279,0
1-35463599112,0
1-35384299133,0
1-35836555282,0
1-35067707392,0
1-34497529919,0
2-35042265712,0
1-35340950670,0
1-35058608086,0
1-35707573611,0
1-36219477514,0
1-36094408737,0
1-35793538156,0
1-36102821134,0
1-35258918308,0
1-36124116429,0
1-35195401978,0
1-35418286437,0
1-36236582161,0
1-34474471822,0
1-35509822837,0
1-35445055327,0
1-35724235985,0
1-35815951187,0
1-35448768708,0
1-35600871093,0
1-35521398055,0
1-35787334958,0
1-35157981961,0
1-34530429828,0
1-35468807847,0
1-35600789054,0
1-34883742827,0
1-35316009186,0
1-35101988258,0
1-34578311507,0
1-34573261538,0
1-35404480675,0
1-34688038300,0
1-35766533929,0
1-35505077394,0
1-35753327823,0
1-34633546346,0
1-35311948137,0
3-34782784269,0
1-35435075424,0
1-36095090325,0
1-36239940526,0
1-34992382842,0
1-34638216510,0
1-36222950670,0
1-36010093142,0
1-34511633067,0
1-35460713734,0
1-35220629174,0
1-36099369086,0
1-35552954010,0
1-34937148428,0
1-35631431538,0
1-35007207623,0
3-35332194665,0
1-35258157954,0
1-34473715196,0
1-34966717645,0
1-35326591248,0
1-35310894369,0
1-35743804655,0
1-35464771656,0
1-34959970192,0
1-35751867808,0
1-34864143046,0
1-35654898534,0
1-34848154403,0
1-36220967732,0
1-35222565628,0
2-34976683667,0
1-34820546279,0
1-34933713225,0
1-35248074482,0
1-35410097512,0
1-35016493238,0
2-35894480719,0
1-36132131558,0
1-35187962499,0
2-35863330679,0
1-35249137295,0
3-34762024175,0
1-35923635417,0
1-34695579681,0
1-34568285565,0
1-34860001371,0
1-34754063721,0
1-35698621300,0
1-35433473006,0
1-36187487952,0
1-34987900100,0
3-34769905977,0
1-35338818215,0
1-35102284180,0
1-35981212674,0
1-34930499480,0
1-35111613578,0
1-34693250910,0
2-35911183905,0
1-36128738224,0
1-35304116545,0
1-36046300241,0
1-36060465022,0
3-34766936009,0
1-35503356871,0
1-35590450105,0
1-34976776301,0
1-35180002061,0
1-34858631279,0
2-34808159520,0
2-35709954776,0
1-35791094066,0
1-35021317913,0
1-36209075519,0
1-34606635966,0
1-35211780172,0
1-35943588460,0
1-35166401388,0
1-35933056337,0
1-35254815169,0
1-35576370320,0
1-35327794156,0
1-34633688829,0
1-35933435056,0
1-34887173256,0
1-35544218798,0
1-35144477646,0
1-34640021497,0
1-35672049103,1
1-35360570480,0
1-36153299234,0
1-35445351150,0
2-34737893110,0
1-34997548515,0
1-35964814073,0
1-35398766330,0
1-35087304771,0
1-34573502282,0
2-35886939697,0
1-35608588180,0
1-35444990926,0
1-36103355731,0
1-35672634249,0
3-34762804868,0
1-35621597556,0
1-34653473544,0
1-34629659134,0
1-35246617672,0
1-35232561031,0
1-35609696971,0
1-36223693224,0
1-35169796687,0
1-34889928631,0
1-35187221158,0
1-35760681165,0
1-35225684296,0
1-35640465199,0
1-34906065194,0
1-35831632697,0
2-35978776841,0
1-35134817386,0
1-35835477234,0
1-35675191801,0
1-35478995707,0
1-35106566766,0
1-35507817353,0
1-36094234520,0
1-35592430722,0
1-35767773776,0
1-34494454939,0
1-35316201648,0
1-35483593945,0
1-34549313852,0
1-35265969396,0
1-34532921956,0
1-35151380596,0
1-35153529384,0
1-35146459104,0
1-36190687339,0
1-35921574135,0
1-35499118337,0
1-34753956999,0
1-34906786365,0
1-36057633209,0
1-34512564178,0
1-35998203951,0
1-34483731323,0
1-35373804144,0
2-35890360479,0
2-35150754589,0
1-34553401595,0
1-35291655286,0
1-35149539334,0
1-35252567185,0
1-34871607081,0
1-35784088045,0
2-34782691328,0
1-34857002706,0
1-35128307216,0
1-35532357455,0
1-34881400603,0
1-34711353532,0
1-35131007356,0
1-35126040259,0
1-35151791558,0
2-34806809642,0
2-36003688264,0
1-35771004802,0
1-34735025208,0
1-36038628395,0
1-34543694382,0
2-35802802925,0
1-35394816976,0
1-35793883138,0
1-35072882728,0
1-35153816449,0
1-36186579520,0
1-35021344284,0
1-35996484439,0
1-36185916899,0
1-35011007920,0
1-35588780922,0
1-35053715157,0
1-36062278437,0
1-35812385123,0
3-34802417778,0
1-36083826999,0
1-35040393119,0
1-35256023686,0
1-35849464713,0
1-35501291877,0
1-36142594586,0
1-34514227756,0
1-34557919565,0
1-36219503137,0
1-34675810157,0
2-35796073373,0
1-36163860713,0
1-34568294229,0
1-35551655979,0
1-34882268378,0
1-35396132356,0
1-36134055416,0
1-35774300895,0
1-34937978941,0
1-35251757478,0
1-35780653263,0
1-34476253604,0
3-35269299995,0
1-35706833642,0
1-35328225007,0
1-34895541608,0
1-35397056222,0
1-35066232826,0
1-35916085914,0
1-34733647121,0
1-35591824701,0
1-34537454618,0
1-35533391105,0
1-34685131275,0
1-35052901797,0
2-36091162082,0
1-35729850920,0
1-34991904324,0
1-35149813910,0
2-35550195373,0
1-35175126960,0
1-35329971359,0
1-35564589625,0
1-35089873344,0
2-35624826027,0
1-35280980707,0
2-35881693625,0
1-34913850169,0
1-35747834231,0
3-34789477273,0
3-34781782387,0
1-34591307239,0
1-34749586871,0
1-35526932077,0
2-35893473747,0
1-35641365962,0
1-35253850113,0
2-35731182695,0
1-35951419177,0
1-35338393036,0
1-34607382733,0
1-35810697403,0
1-35721632904,0
1-34544872530,0
1-35342470828,0
1-36100304766,0
1-34831138096,0
2-35041662198,0
1-35240338932,0
1-35357320066,0
1-36230338000,0
1-34745766018,0
1-35628693889,0
1-35362959781,0
1-34510180684,0
1-35431983765,0
1-35608661422,0
1-35223076011,0
1-35341917545,0
1-35673046168,0
1-35963122204,0
1-35464049683,0
1-35506917764,0
1-35489249697,0
1-35605657006,0
1-34937800541,0
2-35209643346,0
1-35926650561,0
1-35017766269,0
1-36152089308,0
1-36111128219,0
1-35252754633,0
3-34781343597,0
1-34694942675,0
1-35183475310,0
2-35863343024,0
1-35327652309,0
1-34584787848,0
1-35240862215,0
1-35101849005,0
2-34744946749,0
1-34963403787,0
1-36092148183,0
1-34910833218,0
1-36115180599,0
1-34583644004,0
2-35733403163,0
1-35274046417,0
1-35288565866,0
1-36264733951,0
2-35531475598,0
1-34959162362,0
1-34530370276,0
1-34894384521,0
1-36216600232,0
1-35658153829,0
1-35141788484,0
1-35713496540,0
3-34803316338,0
1-35359866953,0
2-35906771575,0
1-35334763818,0
1-35499376453,0
1-35699438700,0
1-34659772323,0
1-34690273663,0
1-35329721158,0
1-34755165259,0
1-35119033126,0
1-36180730555,0
1-35114149621,0
1-34693767973,0
1-34566875939,0
2-35977460983,0
1-36153884660,0
1-34733839749,0
2-36005429705,0
1-36024077100,0
1-36167234173,0
1-35082439965,0
1-35812611604,0
1-35024328801,0
1-35436404477,0
1-34819573526,0
1-35050283052,0
1-35180528780,0
1-35532757957,0
1-35403823768,0
2-34953198445,0
1-34504571466,0
1-35394881766,0
3-34791824964,0
1-35078204773,0
1-35166628484,0
1-34572114609,0
1-35656629697,0
1-35072835254,0
1-36233020299,0
1-35304395532,0
1-34983950913,0
1-34718183855,0
1-35052177435,0
1-35588790131,0
1-35504036667,0
1-35504007723,0
1-35757548040,0
1-35128682265,0
3-34762367232,0
2-34737724047,0
1-35348469428,0
1-36155976197,0
1-35764210074,0
1-35527785089,0
1-34889295683,0
1-34938963692,0
1-34942317553,0
1-35839178401,0
1-35934585749,0
1-35966599527,0
1-35065136017,0
1-36039329947,0
2-35530582771,0
1-35515024560,0
1-34651527018,0
1-34636213785,0
1-35288283567,0
1-36160091926,0
1-35318999263,0
1-35313277823,0
1-34543379551,0
1-35304765444,0
1-34647256572,0
1-35627948767,0
1-35577289052,0
1-35718139472,0
1-35413961221,0
1-34982504660,0
1-35128896304,0
1-34550404677,0
1-35951613711,0
1-34565981346,0
1-36071913827,0
1-35772496986,0
1-35506048215,0
1-34646989981,0
1-34613886175,0
2-34787530589,0
1-35962242158,0
1-35315510803,0
1-35594409610,0
1-35299743629,0
2-35907601915,0
2-35905034734,0
1-35239825843,0
1-35710293336,0
1-36233292334,0
1-35847974098,0
2-35732834496,0
1-35498790335,0
1-35579642035,0
1-34474307771,0
3-34762770705,0
1-34707313903,0
1-35447691342,0
1-35651315801,0
1-35689039643,0
1-36131066252,0
1-36188708646,0
1-35345309111,0
1-36146427050,0
1-35918396417,0
1-34482816344,0
1-35998650358,0
1-35609119465,0
1-34706738852,0
1-34937154976,0
1-34859407477,0
1-35193390113,0
1-34560357688,0
1-34662573706,0
1-35576109560,0
1-35087279086,0
1-35023287793,0
1-34700614684,0
1-35582349064,0
2-35227229164,0
1-36096303902,0
1-34687112507,0
1-35018003901,0
1-36213895924,0
1-34974791005,0
1-34511350855,0
1-35324544097,0
1-35566981593,0
2-35891982517,0
1-35128174061,0
1-35500751404,1
1-35094725759,0
1-34655938236,0
1-35050076792,0
1-36230986771,0
1-35130423495,0
1-35225351439,0
1-35413624309,0
1-34501141078,0
2-35734226610,0
1-34890176828,0
1-34599691122,0
1-35555631972,0
1-35996989287,0
1-34889336630,0
1-35241921028,0
1-34915092749,0
1-34970256268,0
1-34565379023,0
1-34973467204,0
1-34971546981,0
1-35136782048,0
1-35187613950,0
1-35833167983,0
1-35177459536,0
1-35328771206,0
1-35772326996,0
1-35227842587,0
1-35450160668,0
1-35956846205,0
1-34932167620,0
1-36187777397,0
1-35640549854,0
1-35174526732,0
1-35266840518,0
1-36072385956,0
1-34658689774,0
1-34579804166,0
1-35119811775,0
1-35233698087,0
1-35012332678,0
1-34587970044,0
1-36176637301,0
1-34598536542,0
1-34677573985,0
1-34906085452,0
1-35568934544,0
1-34581570078,0
1-34553901040,0
1-35202561309,0
1-35637634080,0
1-36109589373,0
1-35117901208,0
2-35221514522,0
1-35117777312,0
1-35260864511,0
1-34927945021,0
1-36277802598,0
1-36113906229,0
1-35991976716,0
1-35326161966,0
1-35174804878,0
2-34786908722,0
3-34756850976,0
1-34719879147,0
1-34723734585,0
1-35208115483,0
2-35804366974,0
1-35568469669,0
1-35402788643,0
1-35022363098,0
1-35944346023,0
1-34561118010,0
1-34899524232,0
1-35342795406,0
3-34763078531,0
1-35535682257,0
1-35319494017,0
1-34732017707,0
1-34636241956,0
1-36100246900,0
1-36018550963,0
1-35406796104,0
1-35238052969,0
1-35983517281,0
1-36242493507,0
1-36149108694,0
2-35887675052,0
1-35659090080,0
1-34684536479,0
1-35125534266,0
1-35108330834,0
1-36078982424,0
1-36039488549,0
3-34789991216,0
1-34965679341,0
1-35708330152,0
1-34646165941,0
1-35500835701,0
1-35645642718,0
1-36224160621,0
1-35611380515,0
1-35663547361,0
1-34973454184,0
2-35995283116,0
1-34826354567,0
1-35423289756,0
1-34968584032,0
1-35518115726,0
1-35431488734,0
1-34885732231,0
1-35696157127,0
1-36108393670,0
1-35581772121,0
1-35131634714,0
2-35862716449,0
1-34970424570,0
1-34495096995,0
1-35429333579,0
1-36012081203,0
1-35325138592,0
1-34923746234,0
1-35827622738,0
1-34847947922,0
1-35619602331,0
1-35219671385,0
1-34615666777,0
1-35065646606,0
1-35682619111,0
2-35243512615,0
2-35895274005,0
1-35959557421,0
1-36037162455,0
1-34948214379,0
1-35246162897,0
1-34888352271,0
1-34637816492,0
1-36251307969,0
1-34701156630,0
1-35295406494,0
1-34934524871,0
1-34873802968,0
1-35729735167,0
1-34562305244,0
1-35150072866,0
1-35844072771,0
1-35680657904,0
1-34729623049,0
1-35107385578,0
1-34584874135,0
1-36193003828,0
1-35575478638,0
3-34756985442,0
1-36108509010,0
1-34671865608,0
1-35730511508,0
2-35681921402,0
1-35958633182,0
2-35904370775,0
1-34718970050,0
1-36013171841,0
1-35526429196,0
1-35483578847,0
1-36071815265,0
1-35283592626,0
1-36027123134,0
2-35861038702,0
1-34512449912,0
1-34534337018,0
1-35020778210,0
1-34727547043,0
1-34462081099,0
1-35188431336,0
1-35440045533,0
1-34888724886,0
1-35951050882,0
1-35273805113,0
1-34651461722,0
1-35829750849,0
2-35801806960,0
1-35248816996,0
1-35263473761,0
1-34585956854,0
1-35538991968,0
1-35099560456,0
1-34569222276,0
1-34529961981,0
1-36122779886,0
1-35341495341,0
1-36071175867,0
2-34812170158,0
1-34673407744,0
2-34862205055,0
1-36082107953,0
1-36044921364,0
1-34846858722,0
2-35670445221,0
1-35683381766,0
1-35587467906,0
1-36227310012,0
2-34738220797,0
3-34773842465,0
1-35534240739,0
1-35691574211,0
1-35547183554,0
1-34505933862,0
1-34569054585,0
1-36070706109,0
1-35564873469,0
3-34788431259,0
1-35435373434,0
3-34790255039,0
1-35928890566,0
1-35228841895,0
1-36120616097,0
1-36054198549,0
1-34688043098,0
1-35293644042,0
1-34546142860,0
1-36024563104,0
1-35741425190,0
1-35255386935,0
2-35549859414,0
1-34517268453,0
1-35239109971,0
1-35383827975,0
1-34950403950,0
1-35081990191,0
1-35118521044,0
2-34787432610,0
1-35246944496,0
1-34665379253,0
1-35244947882,0
1-35314938190,0
1-34604157092,0
1-35632308330,0
1-35810734828,0
1-36152398901,0
1-36008603316,1
1-36138045162,0
1-35331941289,0
2-34757497635,0
1-34979505527,0
1-34698925055,0
1-34494769856,0
1-35396947593,0
1-35478881414,0
1-35946784286,0
1-35193278490,0
1-34857877779,0
1-34564990495,0
3-35331984509,0
1-34870590057,0
1-35961221368,0
1-34930134248,0
1-35196312153,0
1-36168964695,0
1-35460724415,0
1-35019097647,0
1-34909338251,0
1-35304046968,0
2-35876215125,0
1-35110217566,0
1-35944081395,0
1-34664752464,0
1-34621572959,0
1-36067448021,0
2-36227105043,0
1-36022982126,0
1-34839452654,0
1-35608106069,0
1-35540928821,0
1-35983808457,0
1-35620946126,0
1-35575626633,0
1-34966958096,0
2-35735071172,0
1-34620621231,0
1-36039828092,0
1-35687130305,0
1-36068209899,0
1-34627660699,0
1-35442197047,0
1-35127645474,0
1-35066380460,0
1-35984639345,0
1-34621421358,0
1-36268332025,0
1-36175241283,0
1-35103967159,0
1-35440703805,0
1-34490075813,0
2-34522072867,0
1-35648549064,0
1-34634227545,0
2-34461721747,0
1-34514055307,0
3-34802478588,0
1-35050117488,0
1-34512617978,0
1-34549448439,0
1-35449329750,0
1-34908918506,0
2-35150731435,0
1-34887831615,0
1-34497909784,0
1-35347926547,0
1-34693508223,0
2-35707743906,0
3-34781339382,0
3-34786738219,0
1-34990113340,0
1-34882012331,0
3-34784382414,0
1-36037496946,0
1-35344767493,0
1-35392857352,0
1-35835314989,0
1-35355652553,0
1-35719913592,0
1-35274327502,0
1-35547773400,0
1-34916563375,0
1-34625588192,0
1-35231523173,0
1-35726811112,0
1-36212341760,0
1-36153884236,0
1-34573267355,0
1-34828827385,0
1-35936809704,0
1-35524947279,0
1-35641081989,0
1-36065221164,0
1-35948439887,0
1-34981120191,0
1-35816024472,0
1-36109977982,0
1-35049143054,0
2-35995060998,0
1-35255758192,0
1-34678471783,0
1-34556154930,0
1-35187819935,0
1-34486797388,0
1-35098422582,0
1-35678434939,0
1-35729339245,0
1-36141308098,0
1-35344856860,0
1-34736262895,0
2-35994255382,0
1-34714718173,0
1-34465199351,0
1-34863918625,0
1-35048748004,0
1-34506536176,0
1-35672989626,0
1-36128887030,0
2-36002117463,0
1-35454994097,0
1-34722926773,0
3-34779967989,0
1-35755682595,0
1-35077566250,0
1-36061184388,0
1-34510102507,0
1-35115054330,0
1-34621854058,0
1-34483842405,0
1-35261890578,0
3-34801699444,0
1-34989612913,0
1-35788692409,0
1-35761691875,0
1-36134529905,0
1-35188628269,0
1-35202454682,0
1-35033902661,0
1-35289766859,0
1-34506812753,0
1-35116610573,0
2-35895084638,0
1-35955932857,0
1-35335025701,0
1-35601851059,0
1-35117084700,0
1-34833757288,0
1-35765584247,0
2-35710156203,0
1-35699128531,0
1-34635830210,0
1-34956648211,0
2-35881851053,0
1-34861029944,0
1-34904822498,0
1-34541923946,0
1-35079835232,0
1-35678447452,0
2-35869585718,0
1-35513360499,0
1-35653427743,0
1-36144112844,0
1-34716929230,0
1-34813246128,0
1-35090058543,0
3-34793824220,0
1-35008318757,0
1-36189976163,0
1-35128455372,0
1-34534780184,0
1-35273859287,0
1-35403448385,0
1-34712627383,0
1-35191602660,0
1-35447896735,0
1-34564284460,1
2-36005168601,0
1-36083976314,0
1-35282259484,0
1-35167149371,0
2-34806991657,0
1-35687499355,0
1-35004404798,0
2-35855154493,0
1-35279219645,0
1-35585637200,0
1-34586394637,0
1-35515196489,0
1-34919424408,0
2-34862112374,0
1-35356421229,0
1-35136501787,0
1-36081392975,0
1-35752447535,0
1-36115185811,0
1-34656960301,0
1-35451979017,0
2-34806605521,0
1-35283548366,0
2-35910542959,0
1-35463688940,0
1-35395483355,0
1-34950043747,0
1-36205706218,0
1-36265992311,0
1-34888157848,0
2-34738966428,0
1-35821072449,0
1-34471341515,0
1-35776752490,0
1-35311197577,0
3-34780213109,0
1-35078054761,0
1-34599267854,0
2-35862677885,0
1-34547468980,0
1-35206910086,0
1-35155629866,0
1-34487593005,0
1-35249625962,0
1-34922554261,0
1-34986381855,0
1-34910478316,0
1-35403430162,0
1-35072282500,0
1-34606178979,0
3-34772633560,0
1-36185616486,0
1-35244360276,0
1-34540617946,0
1-35473227867,0
1-34489860023,0
1-35334284573,0
1-34884536913,0
2-34840923079,0
1-35374138632,0
1-35763625931,0
1-35956742704,0
1-35838995012,0
1-35277568042,0
1-34682779082,0
1-35116737094,0
1-36101362204,0
2-35856313900,0
1-35974953747,0
1-34604234339,0
1-34847786116,0
1-35998322165,0
1-35039927925,0
1-35316053192,0
1-35743807858,0
1-34602601327,0
1-35938430752,0
1-36142938517,0
1-35107783277,0
1-36225920417,0
1-34479492644,0
1-34703447964,0
1-34985501260,0
1-34659889417,0
1-35696297696,0
1-35717724517,0
1-35958168102,0
1-34645655073,0
1-35711397484,0
1-36229413790,0
1-34717268663,0
1-35011101233,0
1-34746344925,0
3-34776493560,0
1-35602520060,0
1-34463643770,0
1-34887164399,0
1-35167716732,0
1-35391267243,0
1-34664817463,0
1-35046615410,0
1-34577469250,0
1-34492859575,0
1-36161824775,0
1-34981721300,0
1-35489353099,0
2-36007145962,0
1-35104658965,0
2-36228507519,0
1-36278822797,0
1-34825539608,0
1-34987677229,0
1-36029752599,0
1-35361833176,0
1-35562715146,0
1-35757019997,0
1-35497255088,0
1-36072865136,0
1-34875499972,0
1-34942189124,0
1-35964608705,0
1-35628099994,0
3-34786398532,0
1-35105462545,0
1-34697935533,0
2-35504749466,0
1-34828036107,0
1-34725761361,0
1-36095372172,0
1-35371709497,0
1-35931565064,0
2-35908646940,0
1-36124942279,0
1-35477558798,0
1-35989559308,0
1-36125121651,0
1-35466810880,0
1-35440757450,0
1-35814826538,0
1-35293092454,0
1-35132929246,0
1-36067127211,0
1-35992532332,0
1-36226738120,0
1-35374289461,0
1-34632041490,0
1-34630205259,0
1-36072874595,0
1-35758968001,0
1-34636001415,0
3-34771968357,0
1-34632051541,0
1-34686069111,0
1-35271117842,0
2-34808900260,0
1-34846324961,0
1-34472822121,0
1-34548623429,0
1-35025960488,0
1-34700736627,0
1-35611662119,0
3-34758227532,0
2-35864317333,0
1-36134612770,0
1-36039724951,0
1-34540675145,0
1-34899439537,0
1-35517339346,0
3-34772263391,0
3-34776580000,0
3-34792787876,0
1-35991725347,0
1-34948842034,0
1-35033466315,0
1-34712737606,0
1-35557632513,0
1-34876752200,0
1-35614189979,0
1-35487337836,0
1-35219699590,0
1-35393812870,0
2-34785152534,0
1-35575738437,0
1-34861530385,0
1-35301889250,0
2-34737365804,0
1-35940529066,0
1-35682857294,0
1-35701230562,0
1-35224915886,0
1-35057144901,0
1-35552998962,0
1-35687680756,0
1-35812518644,0
1-35428077019,0
1-35288057279,0
1-36268095564,0
1-34975271560,0
1-34664756189,0
1-36043317092,0
1-35144545149,0
1-35279837273,0
1-35597702418,0
1-34873749484,0
1-35451781549,0
1-35457380643,0
1-35407419863,0
1-34544502775,0
1-36026909002,0
1-34603289713,0
1-35775647309,0
1-35416191389,0
1-35665538066,0
1-34967227030,0
1-34542824382,0
1-36225445258,0
1-36235198235,0
3-34759520472,0
1-34891258159,0
1-36182555647,0
1-34552025365,0
1-34588813027,0
1-35534707318,0
3-34780594595,0
1-35036201746,0
1-35155113497,0
1-34836803870,0
1-34554490246,0
1-35699633824,0
1-35171100370,0
1-35955343000,0
1-35610755633,0
1-35523649430,0
1-36146791284,0
1-35666462274,0
1-34821769155,0
1-35157321080,0
1-35491281943,0
3-34780844050,0
1-35821618859,0
1-34863980487,0
1-35453409914,0
2-35862043489,0
1-34518824441,0
1-35435359192,0
1-36067501845,0
1-35948641153,0
1-36045580145,0
1-35357734441,0
1-34701224052,0
1-34823953277,0
1-34556372710,0
1-35108001173,0
1-36288329733,0
2-35798388487,0
1-35011934645,0
1-35821706463,0
1-36141787637,0
1-35317171669,0
1-34585837928,0
1-35123366071,0
1-35331361180,0
1-35094867424,0
1-36136542154,0
1-34863809185,0
1-35811392840,0
1-36153136627,0
1-35791550307,0
1-35689585072,0
1-34730281400,0
1-35099661097,0
1-34981214788,0
2-34582973969,0
1-35583296571,0
1-36192401537,0
1-34721585946,0
1-35775447058,0
1-35087998627,0
1-35499184459,0
1-35719599173,0
1-34500184249,0
1-35132610191,0
1-34487983487,0
1-35026279312,0
1-35200355442,0
1-35354729813,0
1-34694156994,0
1-35296241791,0
2-34955233484,0
1-34587485935,0
1-35342315502,0
1-35604663899,0
1-35146773794,0
1-35186732428,0
1-35259421580,0
1-35218206912,0
1-35617909818,0
1-34977020880,0
1-36134652599,0
1-34730459712,0
1-35573691167,0
1-34829894522,0
1-34963357537,0
1-35364884230,0
1-34647635380,0
2-36005239113,0
1-35664533839,0
1-36061698335,0
1-35267132305,0
1-35633487144,0
1-35772522320,0
1-34626862972,0
1-35065975933,0
1-34922377747,0
1-35277227876,0
1-35195792525,0
1-36044236058,0
1-34547196364,0
2-35992684703,0
1-35125284008,0
1-36180885320,0
1-35079906555,0
1-36211867946,0
1-34971333159,0
1-34858430611,0
1-34490864151,0
1-35546452043,0
1-35772062292,0
1-36032700907,0
1-36038611555,0
1-35649041059,0
2-35799626063,0
1-35321930650,0
1-34924201436,0
1-34980345540,0
1-36212990391,0
2-35042062521,0
1-36118994421,0
1-34724994320,0
2-34758434759,0
